"","vm1r","vm2r","vm1c","vm2c","rt","thr","activedurationvm1","avm1","bwrxvm1","bwtxvm1","uvm1","memcommitedvm1","memresidentvm1","netusagerxvm1","netusagetxvm1","qvm1","quvm1","queuestatusvm1","stealvm1","activedurationvm2","avm2","bwrxvm2","bwtxvm2","uvm2","memcommitedvm2","memresidentvm2","netusagerxvm2","netusagetxvm2","qvm2","quvm2","queuestatusvm2","stealvm2"
313,50,10,10,100,5311.40,27.84,3.15,0.70,19595391.20,20019026.24,0.19,18.86,0.00,154.22,153.90,0.00,0.00,0.00,0.10,0.98,0.32,13343113.17,13680468.64,0.03,22.75,0.00,101.40,102.97,36667.93,0.20,0.02,0.07
314,50,10,10,100,5343.00,28.00,3.30,0.73,20256969.70,20398716.00,0.19,19.55,0.00,154.25,155.35,0.00,0.00,0.00,0.10,1.00,0.33,13977857.80,14038505.00,0.03,23.06,0.00,106.37,106.90,38011.21,0.21,0.02,0.07
315,50,10,50,10,4962.44,28.51,0.96,0.26,3625946.96,3612562.07,0.04,19.03,0.00,27.62,26.70,0.00,0.00,0.00,0.00,2.17,0.67,2850837.31,2908453.39,0.23,22.48,0.00,21.72,21.80,79904.71,0.21,-0.04,0.03
316,50,10,50,10,5190.00,30.00,1.00,0.27,3665692.62,3681181.83,0.04,19.36,0.00,27.67,27.79,0.00,0.00,0.00,0.00,2.18,0.68,2918831.75,2928526.25,0.23,23.48,0.00,22.00,22.11,80866.25,0.21,-0.05,0.03
317,50,10,50,10,4898.04,28.84,0.97,0.27,6903678.87,6748718.10,0.04,18.88,0.00,52.37,51.47,0.00,0.00,0.00,0.04,1.82,0.60,5578151.40,5355493.66,0.22,23.24,0.00,41.47,41.28,11643.20,0.11,-0.09,0.03
318,50,10,50,10,5015.00,29.00,1.00,0.28,7017940.96,7059724.44,0.04,19.36,0.00,53.24,53.52,0.00,0.00,0.00,0.04,1.86,0.60,5595016.14,5625634.55,0.23,23.38,0.00,42.45,42.76,12094.67,0.11,-0.09,0.03
319,50,10,50,10,4920.48,28.98,0.96,0.24,11719594.90,11460992.09,0.04,19.17,0.00,88.18,89.42,0.00,0.00,0.00,0.00,2.09,0.75,7348722.09,7576712.13,0.24,23.30,0.00,55.15,56.49,6172.04,0.09,0.03,0.00
320,50,10,50,10,5091.00,29.00,1.00,0.24,11963107.09,12038427.68,0.04,19.55,0.00,90.95,91.55,0.00,0.00,0.00,0.00,2.16,0.77,7557555.53,7602755.94,0.25,23.62,0.00,57.38,57.75,6482.97,0.09,0.03,0.00
321,50,10,50,10,4982.77,27.93,0.99,0.24,16573327.92,16210568.42,0.03,19.18,0.00,125.74,127.87,0.00,0.00,0.00,0.00,2.65,0.83,10804196.80,10706284.56,0.23,23.18,0.00,84.47,84.77,27399.89,0.17,-0.03,0.10
322,50,10,50,10,5026.00,29.00,1.00,0.24,16706665.52,16812520.14,0.03,19.41,0.00,127.24,128.05,0.00,0.00,0.00,0.00,2.66,0.86,11149158.41,11216004.45,0.23,23.27,0.00,84.83,85.38,28211.10,0.17,-0.03,0.10
323,50,10,50,10,5138.77,28.15,0.98,0.31,15288124.47,15433698.80,0.05,19.00,0.00,114.90,114.22,0.00,0.00,0.00,0.00,1.53,0.54,12648765.49,12625430.94,0.22,22.55,0.00,97.50,97.97,8418.77,0.09,-0.07,0.06
324,50,10,50,10,5348.00,29.00,1.00,0.31,15652000.29,15753532.79,0.05,19.29,0.00,119.14,119.89,0.00,0.00,0.00,0.00,1.58,0.54,12999451.65,13079980.00,0.22,23.71,0.00,98.87,99.55,8626.20,0.09,-0.07,0.06
325,50,10,50,50,4852.63,29.12,0.98,0.32,2778913.20,2923236.40,0.05,19.44,0.00,20.89,21.47,0.00,0.00,0.00,0.03,1.00,0.41,2244931.17,2210521.77,0.04,23.29,0.00,16.83,17.24,165608.63,0.25,0.04,0.00
326,50,10,50,50,4873.00,30.00,1.00,0.33,2914888.03,2933820.40,0.05,19.50,0.00,21.97,22.07,0.00,0.00,0.00,0.03,1.00,0.42,2305528.84,2308232.00,0.04,23.53,0.00,17.32,17.34,170540.68,0.26,0.04,0.00
327,50,10,50,50,4597.58,29.07,0.98,0.33,5748172.55,5659997.86,0.06,18.72,0.00,44.00,44.20,0.00,0.00,0.00,0.00,0.95,0.42,4432567.71,4614907.47,0.04,22.91,0.00,33.38,34.39,159565.78,0.26,0.10,0.05
328,50,10,50,50,4614.00,30.00,1.00,0.33,5847762.23,5888677.63,0.06,19.30,0.00,44.30,44.63,0.00,0.00,0.00,0.00,1.00,0.42,4622562.76,4631968.66,0.04,23.50,0.00,35.05,35.11,166910.11,0.27,0.11,0.05
329,50,10,50,50,4980.18,28.76,0.96,0.33,8745494.25,8586847.31,0.04,18.63,0.00,63.46,65.05,0.00,0.00,0.00,0.10,0.97,0.42,6597654.92,6900314.96,0.04,22.79,0.00,50.17,50.72,154419.16,0.25,0.04,0.08
330,50,10,50,50,4988.00,29.00,1.00,0.33,8752131.00,8815595.40,0.04,19.40,0.00,66.47,66.97,0.00,0.00,0.00,0.10,1.00,0.42,6916322.66,6934325.68,0.04,23.53,0.00,52.55,52.68,162140.65,0.26,0.04,0.08
331,50,10,50,50,4907.94,29.70,0.99,0.32,11538986.22,11454421.66,0.04,18.97,0.00,85.64,87.00,0.00,0.00,0.00,0.10,0.98,0.40,8858392.22,9064138.18,0.04,23.09,0.00,68.50,67.26,166837.68,0.28,0.09,0.05
332,50,10,50,50,4911.00,30.00,1.00,0.33,11673972.63,11759348.60,0.04,19.40,0.00,88.73,89.40,0.00,0.00,0.00,0.10,1.00,0.42,9223281.47,9253138.92,0.05,23.55,0.00,70.08,70.29,170605.82,0.28,0.09,0.05
333,50,10,50,50,4650.42,28.27,0.99,0.32,14221813.39,14086389.76,0.06,18.66,0.00,106.40,109.90,0.00,0.00,0.00,0.03,1.00,0.41,11170470.65,11154093.09,0.04,23.54,0.00,83.42,87.03,166263.14,0.26,0.08,0.08
334,50,10,50,50,4764.00,29.00,1.00,0.33,14590659.13,14697459.27,0.06,19.50,0.00,111.03,111.77,0.00,0.00,0.00,0.03,1.00,0.42,11526663.58,11566452.16,0.04,23.61,0.00,87.71,87.97,171619.13,0.27,0.08,0.08
335,50,10,50,100,4429.89,28.81,0.96,0.32,2791793.67,2875669.41,0.05,18.68,0.00,21.40,21.91,0.00,0.00,0.00,0.00,0.95,0.42,2260650.13,2231791.48,0.03,22.90,0.00,17.19,16.45,153697.26,0.25,0.01,0.00
336,50,10,50,100,4622.00,29.00,1.00,0.33,2907200.27,2925689.10,0.05,19.37,0.00,21.90,21.97,0.00,0.00,0.00,0.00,1.00,0.42,2298705.76,2302358.16,0.03,23.44,0.00,17.29,17.32,160596.48,0.26,0.01,0.00
337,50,10,50,100,4756.74,28.73,0.96,0.33,5651668.97,5802708.16,0.05,18.81,0.00,42.80,43.44,0.00,0.00,0.00,0.07,0.96,0.40,4571537.78,4428775.71,0.03,23.41,0.00,34.39,33.42,152513.37,0.25,0.01,0.10
338,50,10,50,100,4844.00,29.00,1.00,0.33,5814344.00,5855401.40,0.05,19.50,0.00,44.07,44.43,0.00,0.00,0.00,0.07,1.00,0.42,4597336.89,4607076.13,0.03,23.51,0.00,34.84,34.92,158620.61,0.26,0.01,0.11
339,50,10,50,100,4881.06,29.80,0.96,0.32,8584361.44,8660175.31,0.05,19.14,0.00,63.71,65.07,0.00,0.00,0.00,0.10,0.97,0.40,6785802.22,6891305.44,0.03,23.15,0.00,50.94,52.21,155561.13,0.24,-0.02,0.03
340,50,10,50,100,4890.00,30.00,1.00,0.33,8739550.90,8802755.90,0.05,19.40,0.00,66.40,66.83,0.00,0.00,0.00,0.10,1.00,0.42,6909208.87,6921316.71,0.03,23.53,0.00,52.45,52.53,162645.84,0.26,-0.02,0.03
341,50,10,50,100,4432.71,29.32,0.96,0.33,11422841.46,11408414.70,0.04,19.21,0.00,85.75,86.22,0.00,0.00,0.00,0.03,0.99,0.41,8827879.01,9105668.72,0.03,22.59,0.00,69.45,67.22,172669.08,0.26,0.09,0.13
342,50,10,50,100,4629.00,30.00,1.00,0.33,11658434.60,11744369.10,0.04,19.30,0.00,88.60,89.27,0.00,0.00,0.00,0.03,1.00,0.42,9214622.63,9236803.66,0.03,23.50,0.00,70.08,70.24,180159.95,0.27,0.09,0.13
343,50,10,50,100,4502.75,28.92,0.95,0.33,14136324.62,13948675.80,0.05,18.89,0.00,109.07,107.95,0.00,0.00,0.00,0.00,0.98,0.41,11019873.03,11064046.39,0.03,23.19,0.00,85.32,85.22,150977.82,0.26,0.09,0.03
344,50,10,50,100,4615.00,30.00,1.00,0.33,14565568.40,14673723.10,0.05,19.40,0.00,110.80,111.67,0.00,0.00,0.00,0.00,1.00,0.42,11510149.63,11546533.79,0.03,23.49,0.00,87.55,87.84,157666.58,0.27,0.09,0.03
345,50,10,100,10,4714.14,28.14,0.96,0.30,3091408.56,3065310.70,0.03,19.00,0.00,23.00,22.92,0.00,0.00,0.00,0.07,2.38,0.79,2701993.64,2741667.20,0.26,22.52,0.00,20.85,20.84,15763.09,0.10,-0.08,0.06
346,50,10,100,10,4742.00,29.00,1.00,0.31,3141820.82,3152843.25,0.03,19.32,0.00,23.61,23.71,0.00,0.00,0.00,0.07,2.45,0.79,2810172.41,2810863.79,0.27,23.38,0.00,21.14,21.24,16455.21,0.10,-0.08,0.06
347,50,10,100,10,4583.10,28.93,0.97,0.26,7241263.32,6953890.71,0.03,18.69,0.00,54.97,54.06,0.00,0.00,0.00,0.00,2.67,0.76,6157407.03,6053629.33,0.23,22.83,0.00,47.71,46.74,31320.86,0.19,0.03,0.11
348,50,10,100,10,4680.00,30.00,1.00,0.28,7356308.79,7098918.96,0.03,19.36,0.00,55.83,56.12,0.00,0.00,0.00,0.00,2.73,0.79,6325195.54,6331389.04,0.23,23.30,0.00,48.08,48.12,31999.93,0.20,0.03,0.11
349,50,10,100,10,5123.89,29.54,0.95,0.24,11935789.22,11826811.16,0.03,19.00,0.00,89.46,90.01,0.00,0.00,0.00,0.00,2.87,0.93,8096265.80,8415122.66,0.27,22.97,0.00,61.43,61.50,40388.74,0.17,-0.04,0.00
350,50,10,100,10,5286.00,30.00,1.00,0.24,12024752.18,12092074.05,0.03,19.41,0.00,91.41,91.95,0.00,0.00,0.00,0.00,3.00,0.97,8480787.79,8503636.21,0.28,23.43,0.00,64.41,64.62,41010.63,0.17,-0.04,0.00
351,50,10,100,10,5069.65,28.18,0.99,0.31,11974560.75,12081329.32,0.03,18.55,0.00,92.39,94.15,0.00,0.00,0.00,0.03,2.19,0.79,9855117.85,10167170.60,0.24,23.51,0.00,73.78,75.82,5877.23,0.07,-0.03,0.03
352,50,10,100,10,5109.00,29.00,1.00,0.31,12586353.25,12661059.75,0.03,19.41,0.00,95.75,96.32,0.00,0.00,0.00,0.04,2.25,0.80,10175310.41,10213147.19,0.25,23.56,0.00,77.31,77.66,6146.50,0.07,-0.03,0.03
353,50,10,100,10,5133.40,29.21,0.95,0.27,16857478.45,17100107.81,0.03,18.60,0.00,127.37,131.43,0.00,0.00,0.00,0.08,2.15,0.76,13035606.11,13028838.81,0.21,23.45,0.00,99.27,98.52,8005.60,0.06,-0.05,0.08
354,50,10,100,10,5143.00,30.00,1.00,0.28,17607696.64,17714076.72,0.03,19.52,0.00,134.00,134.80,0.00,0.00,0.00,0.08,2.23,0.77,13068770.71,13124016.65,0.21,23.66,0.00,99.35,99.87,8184.39,0.07,-0.05,0.08
355,50,10,100,50,4773.54,29.07,0.98,0.33,2870267.13,2802812.50,0.03,19.05,0.00,21.75,21.82,0.00,0.00,0.00,0.03,0.97,0.39,2369322.41,2309949.75,0.04,22.97,0.00,17.86,17.65,156794.64,0.25,0.04,0.03
356,50,10,100,50,4958.00,30.00,1.00,0.33,2939417.43,2949555.30,0.03,19.33,0.00,22.10,22.23,0.00,0.00,0.00,0.03,1.00,0.41,2387275.11,2378030.32,0.04,23.53,0.00,17.92,17.89,164677.97,0.26,0.04,0.03
357,50,10,100,50,4483.29,29.02,0.98,0.33,5849848.97,5667084.18,0.03,18.63,0.00,43.35,43.22,0.00,0.00,0.00,0.07,0.98,0.42,4588986.77,4402832.42,0.04,22.71,0.00,34.91,34.00,174353.85,0.26,0.11,0.05
358,50,10,100,50,4670.00,30.00,1.00,0.33,5868194.17,5894132.43,0.03,19.40,0.00,44.50,44.63,0.00,0.00,0.00,0.07,1.00,0.42,4635886.97,4633747.29,0.04,23.58,0.00,35.11,35.08,181744.29,0.27,0.11,0.05
359,50,10,100,50,4675.99,29.14,0.97,0.32,8578306.36,8579866.50,0.03,18.83,0.00,66.67,64.27,0.00,0.00,0.00,0.03,0.96,0.42,6763366.59,6818868.07,0.04,22.66,0.00,51.23,50.22,168424.68,0.26,0.02,0.21
360,50,10,100,50,4693.00,30.00,1.00,0.33,8805311.57,8847091.37,0.03,19.33,0.00,66.90,67.17,0.00,0.00,0.00,0.03,1.00,0.42,6955876.95,6949484.24,0.04,23.55,0.00,52.82,52.76,173092.31,0.27,0.02,0.21
361,50,10,100,50,4478.94,28.75,0.95,0.33,11618640.90,11702292.88,0.03,18.71,0.00,87.56,86.41,0.00,0.00,0.00,0.00,0.98,0.41,9013226.72,9042612.60,0.03,22.72,0.00,70.11,70.38,171831.36,0.26,0.05,0.05
362,50,10,100,50,4616.00,30.00,1.00,0.33,11736997.47,11795066.40,0.03,19.27,0.00,89.27,89.67,0.00,0.00,0.00,0.00,1.00,0.42,9269723.87,9266859.18,0.04,23.61,0.00,70.47,70.42,174697.17,0.27,0.06,0.05
363,50,10,100,50,4548.19,28.82,0.98,0.32,14062990.90,14727491.37,0.03,19.08,0.00,106.32,111.00,0.00,0.00,0.00,0.03,0.99,0.40,11777399.26,11481326.97,0.05,22.51,0.00,89.79,88.41,152457.13,0.27,0.06,0.15
364,50,10,100,50,4749.00,30.00,1.00,0.33,14660198.30,14736100.87,0.03,19.30,0.00,111.57,112.13,0.00,0.00,0.00,0.03,1.00,0.41,11892145.32,11894327.30,0.05,23.53,0.00,90.46,90.49,157420.71,0.27,0.06,0.16
365,50,10,100,100,4685.80,27.59,0.96,0.33,2883367.29,2905354.88,0.03,19.21,0.00,21.67,21.80,0.00,0.00,0.00,0.03,0.96,0.41,2238356.44,2203013.16,0.03,22.59,0.00,17.29,16.59,163608.77,0.25,0.01,0.03
366,50,10,100,100,4767.00,29.00,1.00,0.33,2920866.90,2932869.40,0.03,19.30,0.00,22.00,22.00,0.00,0.00,0.00,0.03,1.00,0.42,2310216.47,2307560.24,0.03,23.58,0.00,17.42,17.34,166209.85,0.26,0.01,0.03
367,50,10,100,100,4563.04,27.66,0.97,0.32,5714082.58,5686252.07,0.03,18.53,0.00,42.69,42.79,0.00,0.00,0.00,0.00,0.98,0.42,4440605.85,4499063.95,0.03,22.26,0.00,33.29,34.38,158444.95,0.27,0.10,0.02
368,50,10,100,100,4672.00,29.00,1.00,0.33,5837663.10,5865650.33,0.03,19.37,0.00,44.20,44.43,0.00,0.00,0.00,0.00,1.00,0.42,4613514.39,4620817.00,0.03,23.41,0.00,34.97,35.03,165343.34,0.28,0.11,0.03
369,50,10,100,100,4766.22,29.65,0.97,0.33,8707233.75,8528165.26,0.03,18.48,0.00,63.75,66.25,0.00,0.00,0.00,0.19,0.97,0.41,6799580.20,6761892.30,0.03,22.61,0.00,50.38,50.80,186221.19,0.25,0.07,0.03
370,50,10,100,100,4935.00,30.00,1.00,0.33,8772465.27,8818013.37,0.03,19.43,0.00,66.67,66.93,0.00,0.00,0.00,0.20,1.00,0.42,6932018.32,6937478.00,0.03,23.50,0.00,52.63,52.71,187950.31,0.26,0.07,0.03
371,50,10,100,100,4623.92,28.79,0.99,0.32,11402352.39,11336904.43,0.03,18.46,0.00,87.87,86.80,0.00,0.00,0.00,0.10,1.00,0.40,9242478.66,9233466.20,0.03,23.44,0.00,70.23,67.23,161637.72,0.26,0.07,0.05
372,50,10,100,100,4672.00,30.00,1.00,0.33,11706328.50,11767859.43,0.03,19.30,0.00,88.97,89.50,0.00,0.00,0.00,0.10,1.00,0.42,9250680.13,9249911.21,0.03,23.50,0.00,70.34,70.34,168226.52,0.27,0.07,0.05
373,50,10,100,100,4552.33,29.59,0.98,0.32,14402004.58,14199933.97,0.03,18.39,0.00,108.14,106.94,0.00,0.00,0.00,0.00,0.95,0.41,11058194.80,11299260.50,0.03,22.57,0.00,85.47,84.40,183856.58,0.26,0.08,0.19
374,50,10,100,100,4707.00,30.00,1.00,0.33,14643290.50,14720415.17,0.03,19.30,0.00,111.40,111.97,0.00,0.00,0.00,0.00,1.00,0.42,11571076.11,11566174.68,0.03,23.53,0.00,88.03,88.03,186217.26,0.27,0.08,0.19
375,50,50,10,10,1559.55,39.22,1.69,0.37,4852154.45,4715804.07,0.21,19.35,0.00,36.16,36.48,0.00,0.00,0.00,0.09,3.75,0.98,2909041.99,3023880.90,0.27,22.11,0.00,22.19,22.98,0.00,0.00,0.00,0.08
376,50,50,10,10,1577.00,41.00,1.74,0.37,4946726.26,4961815.58,0.22,19.65,0.00,37.42,37.53,0.00,0.00,0.00,0.09,3.79,1.00,3047445.97,3056920.34,0.28,23.23,0.00,23.00,23.10,0.00,0.00,0.00,0.08
377,50,50,10,10,1440.04,39.45,4.65,0.78,12254058.47,12588641.24,0.28,19.14,0.00,93.38,95.37,0.00,0.00,0.00,0.18,1.65,0.57,5394104.48,5683932.34,0.22,23.48,0.00,41.58,41.51,0.00,0.00,0.00,0.10
378,50,50,10,10,1492.00,40.00,4.73,0.79,12565859.60,12621598.67,0.29,19.93,0.00,95.53,96.00,0.00,0.00,0.00,0.18,1.71,0.59,5671544.81,5696558.45,0.23,23.50,0.00,42.87,43.26,0.00,0.00,0.00,0.10
379,50,50,10,10,1186.90,39.74,2.19,0.51,13452785.07,13898494.28,0.25,19.63,0.00,105.80,107.76,0.00,0.00,0.00,0.09,2.67,0.70,10719805.17,10694620.23,0.26,21.80,0.00,83.15,81.81,0.00,0.00,0.00,0.08
380,50,50,10,10,1232.00,41.00,2.30,0.51,14121927.90,14186643.70,0.25,19.71,0.00,107.40,107.95,0.00,0.00,0.00,0.10,2.71,0.72,11050296.08,11099206.42,0.27,22.92,0.00,84.08,84.46,0.00,0.00,0.00,0.08
381,50,50,10,10,1681.09,38.15,2.07,0.46,18357105.88,17999425.79,0.23,18.52,0.00,139.67,140.16,0.00,0.00,0.00,0.17,2.16,0.64,12995304.18,13140046.03,0.22,22.46,0.00,98.92,95.53,0.00,0.00,0.00,0.07
382,50,50,10,10,1739.00,40.00,2.10,0.47,18788052.95,18882692.60,0.23,19.38,0.00,143.00,143.80,0.00,0.00,0.00,0.17,2.19,0.66,13085325.44,13149220.37,0.23,23.18,0.00,99.59,100.07,0.00,0.00,0.00,0.08
383,50,50,10,10,973.22,41.73,2.87,0.57,27610033.32,27642069.45,0.29,18.94,0.00,201.00,202.93,0.00,0.00,0.00,0.10,2.06,0.61,15670545.29,16444704.76,0.27,22.22,0.00,124.54,123.69,0.00,0.00,0.00,0.00
384,50,50,10,10,1005.00,42.00,3.00,0.57,27719536.12,27862000.18,0.29,19.61,0.00,211.18,212.29,0.00,0.00,0.00,0.10,2.11,0.63,16466380.67,16547927.67,0.27,23.29,0.00,125.41,126.04,0.00,0.00,0.00,0.00
385,50,50,10,50,650.21,41.11,2.57,0.74,3699801.77,3631761.51,0.27,19.00,0.00,27.42,27.77,0.00,0.00,0.00,0.04,0.96,0.41,2450737.10,2523789.80,0.04,22.79,0.00,18.54,18.23,0.00,0.00,0.00,0.00
386,50,50,10,50,657.00,42.00,2.68,0.74,3754018.76,3770017.16,0.27,19.42,0.00,28.28,28.40,0.00,0.00,0.00,0.04,1.00,0.41,2539192.57,2549025.11,0.04,23.21,0.00,19.05,19.14,0.00,0.00,0.00,0.00
387,50,50,10,50,637.96,42.87,2.79,0.79,7474759.36,7282374.59,0.24,19.09,0.00,55.54,54.43,0.00,0.00,0.00,0.00,0.97,0.30,6478346.85,6616672.79,0.03,21.80,0.00,48.52,49.12,0.00,0.00,0.00,0.00
388,50,50,10,50,658.00,43.00,2.92,0.81,7515061.52,7557601.56,0.24,19.44,0.00,57.00,57.24,0.00,0.00,0.00,0.00,1.00,0.31,6715542.29,6751397.11,0.03,22.79,0.00,51.04,51.32,0.00,0.00,0.00,0.00
389,50,50,10,50,557.45,44.77,2.53,0.69,10974640.54,11227141.96,0.25,19.01,0.00,85.31,84.95,0.00,0.00,0.00,0.00,0.98,0.37,8195717.28,8206500.22,0.05,22.46,0.00,63.18,63.23,0.00,0.00,0.00,0.03
390,50,50,10,50,558.00,45.00,2.60,0.72,11360239.12,11429398.32,0.26,19.27,0.00,86.28,86.80,0.00,0.00,0.00,0.00,1.00,0.38,8362316.53,8409769.00,0.05,23.03,0.00,63.53,63.94,0.00,0.00,0.00,0.03
391,50,50,10,50,554.74,41.98,2.71,0.78,14642455.78,14685715.29,0.25,19.31,0.00,111.57,112.95,0.00,0.00,0.00,0.04,0.96,0.40,9908893.77,10096037.36,0.04,23.23,0.00,76.54,75.09,0.00,0.00,0.00,0.05
392,50,50,10,50,577.00,44.00,2.84,0.79,15182350.00,15277365.72,0.25,19.40,0.00,115.40,116.32,0.00,0.00,0.00,0.04,1.00,0.41,10268757.24,10329319.00,0.04,23.29,0.00,78.11,78.54,0.00,0.00,0.00,0.05
393,50,50,10,50,603.57,42.30,3.25,0.93,18928025.46,18487640.78,0.27,18.99,0.00,140.46,141.45,0.00,0.00,0.00,0.04,0.98,0.33,14935912.75,15016331.71,0.05,22.68,0.00,112.95,112.95,0.00,0.00,0.00,0.03
394,50,50,10,50,606.00,44.00,3.36,0.93,18996021.00,19117560.12,0.28,19.46,0.00,144.56,145.48,0.00,0.00,0.00,0.04,1.00,0.34,15334786.13,15428001.03,0.05,22.94,0.00,116.74,117.55,0.00,0.00,0.00,0.03
395,50,50,10,100,682.45,45.76,3.36,0.95,3736832.73,3902384.99,0.30,18.82,0.00,28.56,29.41,0.00,0.00,0.00,0.08,0.96,0.37,2767553.82,2813458.97,0.03,22.82,0.00,20.67,21.18,0.00,0.00,0.00,0.06
396,50,50,10,100,691.00,47.00,3.52,0.98,3908269.24,3928135.96,0.30,19.28,0.00,29.40,29.68,0.00,0.00,0.00,0.08,1.00,0.38,2878687.06,2891309.65,0.03,23.03,0.00,21.68,21.85,0.00,0.00,0.00,0.06
397,50,50,10,100,601.16,41.86,2.03,0.53,7727162.90,7900756.99,0.26,19.23,0.00,60.23,59.82,0.00,0.00,0.00,0.00,0.96,0.36,5484117.47,5627889.02,0.03,22.70,0.00,42.24,41.65,0.00,0.00,0.00,0.09
398,50,50,10,100,609.00,44.00,2.08,0.56,8035968.21,8081342.62,0.27,19.54,0.00,60.96,61.38,0.00,0.00,0.00,0.00,1.00,0.38,5681589.59,5709297.12,0.03,23.03,0.00,43.09,43.35,0.00,0.00,0.00,0.09
399,50,50,10,100,486.68,44.10,3.67,0.95,11150007.80,11405407.64,0.27,18.71,0.00,86.02,85.79,0.00,0.00,0.00,0.07,0.95,0.34,8936922.74,9102771.90,0.03,21.75,0.00,70.96,68.78,0.00,0.00,0.00,0.03
400,50,50,10,100,511.00,45.00,3.72,0.99,11618169.12,11686749.12,0.27,19.65,0.00,88.24,88.84,0.00,0.00,0.00,0.07,1.00,0.34,9381379.65,9432529.06,0.03,22.84,0.00,71.32,71.77,0.00,0.00,0.00,0.03
401,50,50,10,100,478.65,43.07,3.05,0.88,15386252.18,14792278.60,0.29,18.55,0.00,112.17,114.76,0.00,0.00,0.00,0.04,1.00,0.44,9647143.26,9500332.56,0.03,22.55,0.00,70.78,73.59,0.00,0.00,0.00,0.07
402,50,50,10,100,487.00,44.00,3.20,0.89,15434269.40,15529207.60,0.30,19.38,0.00,117.32,118.16,0.00,0.00,0.00,0.04,1.00,0.44,9657964.35,9713713.47,0.03,23.46,0.00,73.35,73.85,0.00,0.00,0.00,0.08
403,50,50,10,100,693.92,45.24,2.85,0.76,19958051.11,20208480.36,0.29,18.97,0.00,145.95,153.64,0.00,0.00,0.00,0.23,0.99,0.34,15208873.14,15665103.61,0.03,22.67,0.00,116.22,115.97,0.00,0.00,0.00,0.03
404,50,50,10,100,698.00,46.00,2.92,0.78,20115196.54,20243343.38,0.30,19.24,0.00,153.17,154.17,0.00,0.00,0.00,0.23,1.00,0.34,15591214.55,15684985.61,0.03,22.94,0.00,118.74,119.48,0.00,0.00,0.00,0.03
405,50,50,50,10,753.12,42.52,0.99,0.23,4531983.30,4595056.25,0.05,18.95,0.00,34.74,34.94,0.00,0.00,0.00,0.00,2.46,0.85,3016820.00,2941121.54,0.25,22.59,0.00,21.98,22.08,0.00,0.00,0.00,0.13
406,50,50,50,10,788.00,44.00,1.00,0.24,4669034.86,4695938.64,0.05,19.59,0.00,35.27,35.50,0.00,0.00,0.00,0.00,2.55,0.88,3031902.97,3047328.42,0.26,23.50,0.00,22.81,23.00,0.00,0.00,0.00,0.13
407,50,50,50,10,1006.78,40.94,0.98,0.30,6922651.08,7155740.79,0.04,18.94,0.00,52.84,54.42,0.00,0.00,0.00,0.03,2.68,0.93,5799527.03,5869248.41,0.27,22.24,0.00,44.40,44.50,0.00,0.00,0.00,0.12
408,50,50,50,10,1038.00,42.00,1.00,0.31,7239946.25,7283878.93,0.04,19.31,0.00,54.96,55.29,0.00,0.00,0.00,0.04,2.74,0.94,5969793.16,6004828.71,0.28,23.38,0.00,45.26,45.58,0.00,0.00,0.00,0.13
409,50,50,50,10,1054.61,40.87,0.99,0.19,16578187.66,16298955.67,0.03,18.88,0.00,123.15,126.25,0.00,0.00,0.00,0.00,2.46,0.86,8840526.62,8640606.17,0.27,23.29,0.00,66.83,65.24,0.00,0.00,0.00,0.08
410,50,50,50,10,1073.00,41.00,1.00,0.20,16805225.56,16909946.72,0.03,19.42,0.00,127.94,128.72,0.00,0.00,0.00,0.00,2.58,0.89,8894615.32,8946931.26,0.28,23.42,0.00,67.58,68.00,0.00,0.00,0.00,0.08
411,50,50,50,10,1319.48,42.74,0.95,0.24,17667403.94,18118112.13,0.04,19.30,0.00,135.97,137.31,0.00,0.00,0.00,0.18,2.55,0.83,11830829.25,12151048.74,0.27,22.06,0.00,90.45,89.11,0.00,0.00,0.00,0.13
412,50,50,50,10,1351.00,43.00,1.00,0.24,18334226.27,18445175.36,0.04,19.32,0.00,139.64,140.45,0.00,0.00,0.00,0.18,2.57,0.86,12258175.67,12330117.90,0.27,23.19,0.00,93.23,93.77,0.00,0.00,0.00,0.13
413,50,50,50,10,1011.00,41.32,0.98,0.28,19225588.08,19774710.72,0.05,18.58,0.00,146.01,148.13,0.00,0.00,0.00,0.12,2.05,0.67,14821285.67,14721792.42,0.25,22.75,0.00,115.52,114.61,0.00,0.00,0.00,0.10
414,50,50,50,10,1057.00,43.00,1.00,0.28,20186741.76,20310269.48,0.05,19.32,0.00,153.68,154.72,0.00,0.00,0.00,0.12,2.07,0.69,15307046.43,15398980.10,0.27,23.26,0.00,116.57,117.20,0.00,0.00,0.00,0.11
415,50,50,50,50,245.15,46.77,0.95,0.34,3382838.37,3389067.29,0.05,18.86,0.00,24.66,24.63,0.00,0.00,0.00,0.00,0.98,0.43,2574925.99,2593636.52,0.05,23.12,0.00,19.30,19.58,0.00,0.00,0.00,0.05
416,50,50,50,50,247.00,47.00,1.00,0.34,3416199.19,3434465.23,0.05,19.59,0.00,25.74,25.87,0.00,0.00,0.00,0.00,1.00,0.44,2648707.35,2661429.95,0.06,23.51,0.00,19.95,20.05,0.00,0.00,0.00,0.05
